"Issue ID","Issue Category","PR","Issue Title","File Path","Line Number","Issue Suggestion","Commented Time"
"687","P2","#1096","Python 头文件路径缺少显式校验","3rdparty/gpus/xpu_configure.bzl","371","在 symlink 前校验 repository_ctx.path(python_include).exists，失败时 auto_configure_fail 提示安装 python3-dev 或修正 PYTHON_BIN_PATH。","2026-06-13T14:34:20Z"
"688","P2","#1096","XPU 采样热路径存在全量 clone 和逐行 topk/sort","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","477","优先接入/实现 XPU batched sampling kernel；短期至少在不需要 original probs/cum_log_probs 时避免 clone，并把 top_k/top_p 改为批量算子或只处理需要过滤的行。","2026-06-13T14:34:20Z"
"689","P2","#1096","XPU repetition penalty 每行分配 vocab 级直方图","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","394","改成 [batch, vocab] 一次性 workspace/缓存复用，或实现 XPU penalty kernel，避免每行重复分配和 zero-fill。","2026-06-13T14:34:20Z"
"690","P2","#1096","XPU multiMergeCopy 强制同步当前队列","rtp_llm/models_py/bindings/core/CudaOps.cc","174","去掉无条件 queue.wait()，依赖同一 stream/queue 的顺序语义；只有 D2H 或调用方确实需要 CPU 立即消费时再显式同步。","2026-06-13T14:34:20Z"
"691","P2","#1096","XPU fast_topk_v2 的长度 mask 依赖 score dtype","rtp_llm/models_py/bindings/xpu/RegisterXpuBaseBindings.hpp","481","列索引固定用 int64/int32 生成，或显式 TORCH_CHECK score 为 float32，避免半精度 score 下边界比较被舍入导致无效列未被 mask。","2026-06-13T14:34:20Z"
"692","P2","#1096","XPU FP8 v2 量化绑定的 masked_m 类型不兼容","rtp_llm/models_py/bindings/xpu/RegisterXpuBaseBindings.hpp","276","将 XPU 绑定签名改成 `std::optional<at::Tensor>`/`py::object` 并按 CUDA API 接收 Tensor；若不支持 masked layout，再在函数内 TORCH_CHECK 给出明确错误。","2026-06-13T14:34:20Z"
"693","P2","#1096","XPU fusedCopy 退化为逐条 memcpy 提交","rtp_llm/models_py/bindings/common/FusedCopyOp.cc","35","实现 XPU batched copy kernel 或单 command-group 批处理；至少对 PyWrappedModel forward 元数据 copy 做 benchmark，并把 fallback 的性能边界写入注释/测试。","2026-06-13T14:34:20Z"
"694","P1","#1096","XPU 权重更新返回前缺少同步","rtp_llm/model_loader/weight_manager.py","217","XPU 路径在完成 update_layer_weight/update_global_weight 后显式 torch.xpu.synchronize()，或使用 XPU stream/event 并确保推理流等待后再返回 RPC。","2026-06-14T13:48:13Z"
"695","P1","#1096","decode 缓存 key 过弱，可能复用过期元数据","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","572","把这些缓存限定在一次 forward/decode step 内，或引入显式 step id；如果跨 step 缓存，key 必须包含完整 seq_lens/block_table 内容或安全 hash。","2026-06-14T13:48:13Z"
"696","P1","#1096","XPU cache store 拷贝仍硬编码 CUDA 设备","rtp_llm/models_py/bindings/xpu/RegisterXpuBaseBindings.hpp","54","把 cache_store 中所有 gpu_mem ? torch::kCUDA : torch::kCPU 改为 gpu_mem ? getTorchDevice() : torch::kCPU，并覆盖 RequestBlockBufferStore/Tcp*Closure/TcpCacheStoreServiceImpl 的 XPU 分支测试。","2026-06-14T13:48:13Z"
"697","P2","#1096","params 文件被重复读取并无条件重写","3rdparty/gpus/crosstool/clang/bin/crosstool_wrapper_driver_xpu.tpl","167","把 @params 的读取、过滤和语言检测合并成一遍；若过滤前后内容相同，直接复用原 @file，避免每个编译/链接 action 额外 I/O。","2026-06-14T13:48:13Z"
"698","P2","#1096","XPU 链接参数全局启用会扩大构建开销","3rdparty/gpus/crosstool/xpu_cc_toolchain_config.bzl.tpl","88","将 -fsycl/-lze_loader 链接开销限制到真正依赖 SYCL/XPU runtime 的目标，或通过目标 deps/linkopts 传递，避免 XPU config 下 host-only 二进制也触发 SYCL 链接流程。","2026-06-14T13:48:13Z"
"699","P2","#1096","ONEAPI_ROOT 失效时会覆盖可用默认路径","3rdparty/gpus/xpu_configure.bzl","112","将 oneAPI 路径发现合并为单一函数：先校验 ONEAPI_ROOT 存在且包含 compiler/latest，否则回退默认路径或 fail-fast。","2026-06-14T13:48:13Z"
"700","P2","#1096","torch 仓库路径可能取错 site-packages","3rdparty/gpus/torch_xpu_configure.bzl","51","用 import torch 后的 torch.__file__ 反推包含 torch/ 的目录，再基于该目录校验 libtorch_xpu/libc10_xpu 并创建 symlink。","2026-06-14T13:48:13Z"
"701","P2","#1096","paged decode 缺少 q_len 校验","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","531","在 _paged_decode 中显式检查 qkv.shape[0] == num_requests；否则 raise NotImplementedError，避免未来 speculative/MTP 接入时 silent wrong output。","2026-06-14T13:48:13Z"
"702","P2","#1096","Prefill 写 KV 优先取 device block id 会触发同步回拷","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","405","按 decode 路径改为优先使用 kv_cache_kernel_block_id_host/kv_cache_block_id_host，仅 host 缺失时才回退 device.cpu，并避免逐层重复回拷。","2026-06-14T13:48:13Z"
"703","P2","#1096","Decode 每层复制完整活跃 KV 块到 scratch","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","679","让 XPU KV cache producer 暴露 K/V 分离且连续的页表布局，或接入可直接消费 paged cache 的 kernel，避免 decode 热路径在 attention 前整页拷贝。","2026-06-14T13:48:13Z"
"704","P2","#1096","SDPA fallback 对 device cu_seqlens 逐项 item 同步","rtp_llm/models_py/modules/base/xpu/vllm_xpu_ops.py","184","fallback 分支保留/转换一份 CPU cu_seqlens，一次性 `tolist()` 后循环；只有真实 FA2 kernel 路径才要求传 device cu_seqlens。","2026-06-14T13:48:13Z"
"705","P2","#1096","QK RMSNorm 每次 forward 额外分配两块临时输出","rtp_llm/models_py/modules/base/xpu/norm.py","121","确认 vllm rms_norm 是否支持 input/output alias；若不支持，至少按 shape/device/dtype 缓存 scratch buffer，避免每层每步重新分配。","2026-06-14T13:48:13Z"
"706","P2","#1096","vllm-xpu op 可用性检查过粗，部分安装会直接崩溃","rtp_llm/models_py/modules/base/xpu/norm.py","37","按 op 粒度检查 hasattr(torch.ops._C, name)，或统一调用 vllm_xpu_ops.py 中带 fallback 的 wrapper，并在 RuntimeError/AttributeError 时降级。","2026-06-14T13:48:13Z"
"707","P2","#1096","RoPE kernel 异常后的 Python fallback 忽略 interleaved 样式","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","126","fallback 分支复用 vllm_xpu_ops._apply_rotary_inplace 的 neox/interleaved 分支，或新增 interleaved fallback 实现。","2026-06-14T13:48:13Z"
"708","P2","#1096","无过滤采样仍复制整张概率表","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","477","延迟 clone：先判断 has_top_k/has_top_p，只有需要 in-place 过滤或必须同时保留原始/过滤概率时再复制，否则让 filtered_probs 直接引用 probs_t。","2026-06-14T13:48:13Z"
"709","P2","#1096","XPU strided copy 退化为逐行 memcpy 提交","rtp_llm/models_py/bindings/common/FusedCopyOp.cc","60","为 XPU 增加一个批量 strided copy SYCL kernel，或在 host 侧检测连续/等 stride 场景合并成更少的 memcpy 提交。","2026-06-14T13:48:13Z"
"710","P2","#1096","XPU 采样缺少空概率行保护","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","513","在 multinomial 前检查每行 row_sums finite 且 >0；异常行返回 success=false 或给出明确错误，并校验 top_p 范围。","2026-06-14T13:48:13Z"
"711","P2","#1096","Beam search 序列满时会静默覆盖最后一位","rtp_llm/models_py/bindings/core/CudaBeamSearchOp.cc","213","改为显式检查 sequence_lengths_out < max_seq_len，超界时 fail-fast 或返回失败状态，不要 clamp 后继续写。","2026-06-14T13:48:13Z"
"712","P2","#1096","fuse_silu_and_mul 未校验最后一维为偶数","rtp_llm/models_py/bindings/xpu/RegisterXpuBaseBindings.hpp","298","复用 silu_and_mul 的偶数维度检查，last_dim 不是偶数时抛出明确错误。","2026-06-14T13:48:13Z"
"713","P2","#1096","XPU 内存预留环境变量解析过于宽松","rtp_llm/models_py/bindings/core/ExecOps.cc","409","使用 strtod 检查 endptr，非法值保留默认比例并打 warning。","2026-06-14T13:48:13Z"
"714","P2","#1096","BeamSearch 写入位置越界时被静默截断","rtp_llm/models_py/bindings/core/CudaBeamSearchOp.cc","214","改为显式校验 `0 <= sequence_lengths_out < max_seq_len`，越界时 fail fast，避免把新 token 静默覆盖到最后一格。","2026-06-14T13:48:13Z"
"715","P2","#1096","XPU 采样和 beam fallback 缺少针对性回归测试","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","294","补充 XPU 或设备无关单测，复用 CUDA sampler 与 TorchBeamSearchOp 用例，覆盖 do_sample 混合、cum_log_probs、top_p/top_k、temperature=0 和 beam_width 变化。","2026-06-14T13:48:13Z"
"716","P2","#1096","XPU embedding 未把空 mask 当作缺省参数","rtp_llm/models_py/bindings/xpu/RegisterXpuBaseBindings.hpp","372","按 common/RtpEmbeddingLookup.cc 的语义先判断 !defined 或 numel==0 视为 absent；非空 mask 若暂不支持则继续 fail-fast，或实现 mask=0 不查 word embedding。","2026-06-14T13:48:13Z"
"717","P1","#1096","XPU wheel 的 Python ABI 配置不一致",".bazelrc","233","统一 XPU 构建使用的 Python 与 wheel tag：要么把 `PYTHON_BIN_PATH` 改为真实 Python 3.12 并用同一解释器打包，要么不要输出 cp312 wheel。","2026-06-15T06:40:03Z"
"718","P1","#1096","XPU 推测采样会把设备 tensor 当 CPU 读","rtp_llm/cpp/normal_engine/speculative/SpeculativeSampler.cc","44","改成 `(is_cuda() || is_xpu()) ? token_ids.to(host_device, true) : token_ids`，并补 XPU/MTP speculative 单测覆盖该路径。","2026-06-15T06:40:03Z"
"719","P1","#1096","XPU 锁文件漏掉 vllm-xpu-kernels","deps/requirements_xpu.txt","70","重新用 deps/requirements_xpu.txt 生成 requirements_lock_xpu.txt，确保 vllm-xpu-kernels 及 hashes 进入锁文件；若确实是外置安装，移出 requirements_xpu 并在启动/配置阶段显式校验。","2026-06-15T06:40:03Z"
"720","P1","#1096","Decode 每步复制整段 KV","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","679","让 XPU FA2/paged attention 直接消费原始 paged KV cache 和真实 block_table，或调整 KV layout 使 K/V 视图连续；不要在每层每 token 先把全部 active blocks 复制到 scratch。","2026-06-15T06:40:03Z"
"721","P1","#1096","Decode 缓存 key 指纹不完整会复用错误的 position/长度张量","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","571","缓存 key 必须包含完整 sequence_lengths 内容，或移除这些跨 step class-level 缓存；block id 缓存同理不要只用 sum/首尾做指纹。","2026-06-15T06:40:03Z"
"722","P1","#1096","XPU cache store 多处 gpu_mem 仍硬编码 CUDA",".bazelrc","202","把 cache_store 的 gpu_mem device 改为 getTorchDevice()，并补 XPU cache_store copy/load 测试；或在 XPU 配置下显式禁用该路径。","2026-06-15T06:40:03Z"
"723","P2","#1096","XPU 权重更新使用全局同步会阻塞并发推理","rtp_llm/model_loader/weight_manager.py","115","为 XPU 使用独立 `torch.xpu.Stream`/stream context 并只同步该 stream；如果当前 PyTorch XPU stream API 不可用，至少把全局同步限制在权重切换的必要边界并注明会暂停推理。","2026-06-15T06:40:03Z"
"724","P2","#1096","非 XPU 构建仍会执行重型 torch 导入","3rdparty/gpus/torch_xpu_configure.bzl","29","当 TF_NEED_XPU != 1 时直接生成 stub 仓库；仅显式 XPU 构建再 import torch 并校验 XPU 库。","2026-06-15T06:40:03Z"
"725","P2","#1096","crosstool wrapper 对参数文件重复 I/O","3rdparty/gpus/crosstool/clang/bin/crosstool_wrapper_driver_xpu.tpl","167","合并参数收集和过滤为单次读取；仅当内容实际变化时写临时 params，否则保留原 @file。","2026-06-15T06:40:03Z"
"726","P2","#1096","SYCL 链接参数全局启用扩大链接成本","3rdparty/gpus/crosstool/xpu_cc_toolchain_config.bzl.tpl","88","将 SYCL link flag 改为 opt-in feature，或只在需要 XPU/SYCL runtime 的最终目标上启用。","2026-06-15T06:40:03Z"
"727","P2","#1096","ONEAPI_ROOT 失效时仍会覆盖可用默认路径","3rdparty/gpus/xpu_configure.bzl","112","将 oneAPI 路径发现收敛到单一函数：先校验 ONEAPI_ROOT 存在且包含 compiler/latest，否则回退默认路径或直接 fail-fast。","2026-06-15T06:40:03Z"
"728","P2","#1096","torch 仓库可能取错 site-packages","3rdparty/gpus/torch_xpu_configure.bzl","51","用 torch.__file__ 反推包含 torch/ 的实际 site-packages 目录，再基于该目录校验 libtorch_xpu/libc10_xpu 并创建 symlink。","2026-06-15T06:40:03Z"
"729","P2","#1096","libze_loader 探测路径与报错提示不一致","3rdparty/gpus/xpu_configure.bzl","313","补充 oneapi_root + ""/lib/libze_loader.so""、level-zero 常见 lib 目录，或修正报错提示为真实探测路径。","2026-06-15T06:40:03Z"
"730","P2","#1096","Prefill 优先 device block id 导致同步","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","405","像 decode 路径一样优先使用 host block id；若必须用 device block id，则改写 KV 写入 helper 直接接收 device indices，避免每层 device->host 回读。","2026-06-15T06:40:03Z"
"731","P2","#1096","SDPA fallback 含批量 Python 循环和 item 同步","rtp_llm/models_py/modules/base/xpu/vllm_xpu_ops.py","183","fallback 中保持 seqlens 为 CPU metadata，或使用 batched/vectorized SDPA；服务态可直接要求 FA2，避免在热路径逐 request 同步和 cat。","2026-06-15T06:40:03Z"
"732","P2","#1096","XPU SDPA decode 未拒绝多 query token","rtp_llm/models_py/modules/factory/attention/xpu_impl/sdpa.py","221","在 forward 中显式检查 total_tokens == 1；若要支持 speculative/target-verify decode，需要构造正确 causal mask 并按每个 query 的 position 写 KV。","2026-06-15T06:40:03Z"
"733","P2","#1096","无 embedding op 的 fallback 忽略 multimodal mask","rtp_llm/models_py/modules/base/common/embedding.py","44","fallback 也按 text_tokens_mask 只 lookup 文本 token，非文本位置填 0；或者在收到 mask 时 fail-fast，避免静默错误。","2026-06-15T06:40:03Z"
"734","P2","#1096","decode 跨层缓存 key 指纹过弱，存在误复用风险","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","572","缓存 key 使用完整 CPU tensor 内容/版本号，或将这些缓存限定在一次 forward step 内并显式清理，避免跨请求误命中。","2026-06-15T06:40:03Z"
"735","P2","#1096","decode 路径只注释 q_len=1 假设但未 fail-fast","rtp_llm/models_py/modules/factory/attention/xpu_impl/vllm_flash_attn.py","531","在写 KV cache 前校验 qkv.shape[0] == num_requests；不满足时抛 NotImplementedError 或路由到支持 target verify/spec decode 的实现。","2026-06-15T06:40:03Z"
"736","P2","#1096","XPU 非过滤采样仍无条件复制整张概率表","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","477","仅在 top_k/top_p 过滤或需要 filtered output 时 clone/renorm；top_k<=0 且 top_p==1 的常见路径直接对 probs_t multinomial。","2026-06-15T06:40:03Z"
"737","P2","#1096","带随机种子的 XPU 采样会先做一次无用整批 multinomial","rtp_llm/models_py/bindings/core/CudaSampleOp.cc","516","先判断是否存在 generator；有种子的行直接逐行采样，未设种子的行再批量采样，避免 seeded 请求重复扫描 vocab。","2026-06-15T06:40:03Z"
"738","P2","#1096","XPU batch copy 为每个小拷贝创建 Tensor 并走 copy_ 调度","rtp_llm/models_py/bindings/core/CudaOps.cc","193","D2D/H2D/D2H fallback 至少直接用当前 XPU queue.memcpy 处理 raw pointer；KV cache blockBatchCopy 场景再考虑合并为 batched copy kernel。","2026-06-15T06:40:03Z"
"739","P2","#1096","XPU beam search 缺少输入边界校验","rtp_llm/models_py/bindings/core/CudaBeamSearchOp.cc","161","在进入 topk/gather/scatter 前补充 TORCH_CHECK，明确校验 beam_width、vocab、sequence_lengths 与 token_ids 形状范围，避免异常路径只暴露底层 PyTorch 报错。","2026-06-15T06:40:03Z"
